model,scenario,season_year,season,count,interval_name,variable
CESM1-BGC,rcp45,2030,SON,16,Tmean 28–31°C,tmean
CESM1-BGC,rcp45,2031,SON,21,Tmean 28–31°C,tmean
CESM1-BGC,rcp45,2032,SON,26,Tmean 28–31°C,tmean
CESM1-BGC,rcp45,2033,SON,16,Tmean 28–31°C,tmean
CESM1-BGC,rcp45,2034,SON,16,Tmean 28–31°C,tmean
CESM1-BGC,rcp45,2035,SON,27,Tmean 28–31°C,tmean
CESM1-BGC,rcp45,2036,SON,30,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2006,SON,18,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2007,SON,18,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2008,SON,24,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2009,SON,2,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2010,SON,34,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2011,SON,27,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2012,SON,19,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2013,SON,7,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2014,SON,23,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2015,SON,31,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2016,SON,13,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2017,SON,5,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2018,SON,32,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2019,SON,22,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2020,SON,25,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2021,SON,12,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2022,SON,12,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2023,SON,27,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2024,SON,24,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2025,SON,23,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2026,SON,21,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2027,SON,26,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2028,SON,23,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2029,SON,49,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2030,SON,13,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2031,SON,30,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2032,SON,24,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2033,SON,10,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2034,SON,32,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2035,SON,21,Tmean 28–31°C,tmean
CESM1-CAM5,rcp45,2036,SON,28,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2006,SON,5,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2007,SON,26,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2008,SON,21,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2009,SON,10,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2010,SON,27,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2011,SON,13,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2012,SON,16,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2013,SON,19,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2014,SON,16,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2015,SON,14,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2016,SON,21,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2017,SON,13,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2018,SON,20,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2019,SON,33,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2020,SON,12,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2021,SON,12,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2022,SON,29,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2023,SON,30,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2024,SON,33,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2025,SON,19,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2026,SON,28,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2027,SON,25,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2028,SON,18,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2029,SON,22,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2030,SON,22,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2031,SON,17,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2032,SON,17,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2033,SON,27,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2034,SON,18,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2035,SON,21,Tmean 28–31°C,tmean
CMCC-CM,rcp45,2036,SON,29,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2006,SON,21,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2007,SON,16,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2008,SON,17,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2009,SON,22,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2010,SON,48,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2011,SON,31,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2012,SON,20,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2013,SON,14,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2014,SON,25,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2015,SON,2,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2016,SON,53,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2017,SON,18,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2018,SON,24,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2019,SON,27,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2020,SON,42,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2021,SON,41,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2022,SON,19,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2023,SON,14,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2024,SON,33,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2025,SON,19,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2026,SON,21,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2027,SON,34,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2028,SON,31,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2029,SON,29,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2030,SON,40,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2031,SON,56,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2032,SON,14,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2033,SON,32,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2034,SON,33,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2035,SON,18,Tmean 28–31°C,tmean
CMCC-CMS,rcp45,2036,SON,25,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2006,SON,13,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2007,SON,12,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2008,SON,27,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2009,SON,25,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2010,SON,14,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2011,SON,27,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2012,SON,21,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2013,SON,6,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2014,SON,45,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2015,SON,25,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2016,SON,19,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2017,SON,17,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2018,SON,6,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2019,SON,13,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2020,SON,20,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2021,SON,26,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2022,SON,15,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2023,SON,19,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2024,SON,25,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2025,SON,35,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2026,SON,25,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2027,SON,15,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2028,SON,39,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2029,SON,24,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2030,SON,33,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2031,SON,22,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2032,SON,17,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2033,SON,16,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2034,SON,11,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2035,SON,29,Tmean 28–31°C,tmean
CNRM-CM5,rcp45,2036,SON,15,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2006,SON,22,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2007,SON,30,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2008,SON,22,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2009,SON,32,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2010,SON,16,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2011,SON,16,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2012,SON,23,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2013,SON,32,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2014,SON,35,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2015,SON,27,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2016,SON,22,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2017,SON,39,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2018,SON,21,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2019,SON,19,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2020,SON,13,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2021,SON,20,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2022,SON,25,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2023,SON,6,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2024,SON,9,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2025,SON,53,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2026,SON,19,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2027,SON,30,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2028,SON,15,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2029,SON,5,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2030,SON,32,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2031,SON,42,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2032,SON,14,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2033,SON,18,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2034,SON,19,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2035,SON,33,Tmean 28–31°C,tmean
CSIRO-Mk3-6-0,rcp45,2036,SON,22,Tmean 28–31°C,tmean
CanESM2,rcp45,2006,SON,40,Tmean 28–31°C,tmean
CanESM2,rcp45,2007,SON,15,Tmean 28–31°C,tmean
CanESM2,rcp45,2008,SON,17,Tmean 28–31°C,tmean
CanESM2,rcp45,2009,SON,14,Tmean 28–31°C,tmean
CanESM2,rcp45,2010,SON,30,Tmean 28–31°C,tmean
CanESM2,rcp45,2011,SON,13,Tmean 28–31°C,tmean
CanESM2,rcp45,2012,SON,34,Tmean 28–31°C,tmean
CanESM2,rcp45,2013,SON,21,Tmean 28–31°C,tmean
CanESM2,rcp45,2014,SON,12,Tmean 28–31°C,tmean
CanESM2,rcp45,2015,SON,30,Tmean 28–31°C,tmean
CanESM2,rcp45,2016,SON,15,Tmean 28–31°C,tmean
CanESM2,rcp45,2017,SON,17,Tmean 28–31°C,tmean
CanESM2,rcp45,2018,SON,18,Tmean 28–31°C,tmean
CanESM2,rcp45,2019,SON,31,Tmean 28–31°C,tmean
CanESM2,rcp45,2020,SON,29,Tmean 28–31°C,tmean
CanESM2,rcp45,2021,SON,22,Tmean 28–31°C,tmean
CanESM2,rcp45,2022,SON,18,Tmean 28–31°C,tmean
CanESM2,rcp45,2023,SON,21,Tmean 28–31°C,tmean
CanESM2,rcp45,2024,SON,33,Tmean 28–31°C,tmean
CanESM2,rcp45,2025,SON,23,Tmean 28–31°C,tmean
CanESM2,rcp45,2026,SON,21,Tmean 28–31°C,tmean
CanESM2,rcp45,2027,SON,45,Tmean 28–31°C,tmean
CanESM2,rcp45,2028,SON,25,Tmean 28–31°C,tmean
CanESM2,rcp45,2029,SON,25,Tmean 28–31°C,tmean
CanESM2,rcp45,2030,SON,29,Tmean 28–31°C,tmean
CanESM2,rcp45,2031,SON,32,Tmean 28–31°C,tmean
CanESM2,rcp45,2032,SON,29,Tmean 28–31°C,tmean
CanESM2,rcp45,2033,SON,33,Tmean 28–31°C,tmean
CanESM2,rcp45,2034,SON,25,Tmean 28–31°C,tmean
CanESM2,rcp45,2035,SON,25,Tmean 28–31°C,tmean
CanESM2,rcp45,2036,SON,25,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2006,SON,23,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2007,SON,18,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2008,SON,13,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2009,SON,27,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2010,SON,19,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2011,SON,25,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2012,SON,28,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2013,SON,28,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2014,SON,24,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2015,SON,18,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2016,SON,18,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2017,SON,31,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2018,SON,40,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2019,SON,31,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2020,SON,25,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2021,SON,17,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2022,SON,33,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2023,SON,14,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2024,SON,24,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2025,SON,21,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2026,SON,31,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2027,SON,25,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2028,SON,35,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2029,SON,23,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2030,SON,24,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2031,SON,25,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2032,SON,26,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2033,SON,10,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2034,SON,22,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2035,SON,21,Tmean 28–31°C,tmean
FGOALS-g2,rcp45,2036,SON,23,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2006,SON,30,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2007,SON,18,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2008,SON,26,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2009,SON,17,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2010,SON,22,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2011,SON,28,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2012,SON,16,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2013,SON,9,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2014,SON,16,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2015,SON,20,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2016,SON,19,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2017,SON,17,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2018,SON,28,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2019,SON,16,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2020,SON,37,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2021,SON,32,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2022,SON,28,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2023,SON,21,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2024,SON,15,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2025,SON,38,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2026,SON,11,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2027,SON,18,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2028,SON,5,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2029,SON,13,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2030,SON,43,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2031,SON,17,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2032,SON,28,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2033,SON,26,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2034,SON,10,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2035,SON,23,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp45,2036,SON,39,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2006,SON,18,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2007,SON,13,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2008,SON,21,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2009,SON,15,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2010,SON,18,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2011,SON,20,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2012,SON,37,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2013,SON,21,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2014,SON,34,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2015,SON,27,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2016,SON,24,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2017,SON,25,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2018,SON,30,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2019,SON,17,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2020,SON,38,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2021,SON,28,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2022,SON,33,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2023,SON,16,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2024,SON,16,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2025,SON,23,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2026,SON,30,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2027,SON,22,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2028,SON,22,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2029,SON,39,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2030,SON,9,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2031,SON,34,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2032,SON,39,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2033,SON,23,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2034,SON,24,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2035,SON,27,Tmean 28–31°C,tmean
GFDL-ESM2M,rcp45,2036,SON,22,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2006,SON,22,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2007,SON,27,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2008,SON,20,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2009,SON,20,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2010,SON,36,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2011,SON,14,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2012,SON,10,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2013,SON,26,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2014,SON,26,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2015,SON,20,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2016,SON,18,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2017,SON,19,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2018,SON,25,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2019,SON,33,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2020,SON,22,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2021,SON,27,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2022,SON,20,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2023,SON,31,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2024,SON,25,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2025,SON,20,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2026,SON,26,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2027,SON,34,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2028,SON,30,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2029,SON,9,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2030,SON,17,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2031,SON,25,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2032,SON,24,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2033,SON,26,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2034,SON,36,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2035,SON,32,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp45,2036,SON,34,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2006,SON,56,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2007,SON,19,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2008,SON,29,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2009,SON,17,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2010,SON,27,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2011,SON,29,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2012,SON,18,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2013,SON,24,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2014,SON,28,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2015,SON,19,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2016,SON,16,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2017,SON,27,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2018,SON,48,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2019,SON,33,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2020,SON,31,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2021,SON,21,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2022,SON,18,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2023,SON,17,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2024,SON,23,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2025,SON,14,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2026,SON,24,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2027,SON,26,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2028,SON,38,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2029,SON,24,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2030,SON,20,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2031,SON,27,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2032,SON,31,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2033,SON,17,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2034,SON,28,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2035,SON,34,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp45,2036,SON,27,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2006,SON,27,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2007,SON,19,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2008,SON,22,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2009,SON,22,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2010,SON,27,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2011,SON,17,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2012,SON,18,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2013,SON,18,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2014,SON,19,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2015,SON,22,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2016,SON,44,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2017,SON,20,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2018,SON,16,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2019,SON,11,Tmean 28–31°C,tmean
IPSL-CM5B-LR,rcp45,2020,SON,27,Tmean 28–31°C,tmean
