model,scenario,year,count,interval_name,variable
CSIRO-Mk3-6-0,rcp60,2022,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2023,9,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2024,10,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2025,5,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2026,3,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2027,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2028,5,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2029,11,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2030,8,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2031,17,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2032,13,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2033,7,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2034,10,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2035,6,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp60,2036,9,pr 50mm,Precipitation
GFDL-CM3,rcp60,2006,8,pr 50mm,Precipitation
GFDL-CM3,rcp60,2007,11,pr 50mm,Precipitation
GFDL-CM3,rcp60,2008,11,pr 50mm,Precipitation
GFDL-CM3,rcp60,2009,4,pr 50mm,Precipitation
GFDL-CM3,rcp60,2010,4,pr 50mm,Precipitation
GFDL-CM3,rcp60,2011,1,pr 50mm,Precipitation
GFDL-CM3,rcp60,2012,6,pr 50mm,Precipitation
GFDL-CM3,rcp60,2013,7,pr 50mm,Precipitation
GFDL-CM3,rcp60,2014,5,pr 50mm,Precipitation
GFDL-CM3,rcp60,2015,9,pr 50mm,Precipitation
GFDL-CM3,rcp60,2016,7,pr 50mm,Precipitation
GFDL-CM3,rcp60,2017,10,pr 50mm,Precipitation
GFDL-CM3,rcp60,2018,3,pr 50mm,Precipitation
GFDL-CM3,rcp60,2019,8,pr 50mm,Precipitation
GFDL-CM3,rcp60,2020,4,pr 50mm,Precipitation
GFDL-CM3,rcp60,2021,3,pr 50mm,Precipitation
GFDL-CM3,rcp60,2022,13,pr 50mm,Precipitation
GFDL-CM3,rcp60,2023,10,pr 50mm,Precipitation
GFDL-CM3,rcp60,2024,11,pr 50mm,Precipitation
GFDL-CM3,rcp60,2025,6,pr 50mm,Precipitation
GFDL-CM3,rcp60,2026,8,pr 50mm,Precipitation
GFDL-CM3,rcp60,2027,15,pr 50mm,Precipitation
GFDL-CM3,rcp60,2028,7,pr 50mm,Precipitation
GFDL-CM3,rcp60,2029,12,pr 50mm,Precipitation
GFDL-CM3,rcp60,2030,4,pr 50mm,Precipitation
GFDL-CM3,rcp60,2031,16,pr 50mm,Precipitation
GFDL-CM3,rcp60,2032,8,pr 50mm,Precipitation
GFDL-CM3,rcp60,2033,7,pr 50mm,Precipitation
GFDL-CM3,rcp60,2034,3,pr 50mm,Precipitation
GFDL-CM3,rcp60,2035,10,pr 50mm,Precipitation
GFDL-CM3,rcp60,2036,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2006,25,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2007,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2008,21,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2009,5,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2010,23,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2011,15,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2012,2,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2013,4,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2014,11,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2015,5,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2016,9,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2017,27,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2018,11,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2019,5,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2020,3,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2021,14,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2022,1,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2023,15,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2024,7,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2025,8,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2026,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2027,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2028,11,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2029,5,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2030,8,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2031,7,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2032,8,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2033,13,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2034,9,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2035,6,pr 50mm,Precipitation
GFDL-ESM2G,rcp60,2036,13,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2006,2,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2007,16,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2008,17,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2009,12,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2010,4,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2011,3,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2012,18,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2013,10,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2014,13,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2016,6,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2017,18,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2018,15,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2019,24,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2020,14,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2021,8,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2022,9,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2023,5,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2024,23,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2025,19,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2026,18,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2027,7,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2028,4,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2029,9,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2030,15,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2031,10,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2032,7,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2033,4,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2034,13,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2035,22,pr 50mm,Precipitation
GFDL-ESM2M,rcp60,2036,1,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2006,7,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2007,8,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2008,6,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2009,3,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2010,4,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2011,16,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2012,9,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2013,10,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2014,4,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2015,2,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2016,4,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2017,6,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2018,2,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2019,5,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2020,7,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2021,15,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2022,4,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2023,11,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2024,6,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2026,12,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2027,4,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2028,3,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2029,10,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2030,4,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2031,8,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2032,8,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2033,6,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2034,9,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2035,4,pr 50mm,Precipitation
IPSL-CM5A-LR,rcp60,2036,6,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2006,13,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2007,5,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2008,4,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2009,15,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2010,5,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2011,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2012,14,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2013,20,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2014,5,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2015,5,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2016,9,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2017,7,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2018,2,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2019,4,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2020,8,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2021,8,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2022,6,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2023,17,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2024,8,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2025,9,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2026,6,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2027,5,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2028,6,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2029,8,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2030,12,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2031,7,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2032,5,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2033,10,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2034,14,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2035,3,pr 50mm,Precipitation
IPSL-CM5A-MR,rcp60,2036,20,pr 50mm,Precipitation
MIROC-ESM,rcp60,2006,8,pr 50mm,Precipitation
MIROC-ESM,rcp60,2007,3,pr 50mm,Precipitation
MIROC-ESM,rcp60,2008,10,pr 50mm,Precipitation
MIROC-ESM,rcp60,2009,13,pr 50mm,Precipitation
MIROC-ESM,rcp60,2010,7,pr 50mm,Precipitation
MIROC-ESM,rcp60,2011,6,pr 50mm,Precipitation
MIROC-ESM,rcp60,2012,9,pr 50mm,Precipitation
MIROC-ESM,rcp60,2013,7,pr 50mm,Precipitation
MIROC-ESM,rcp60,2014,4,pr 50mm,Precipitation
MIROC-ESM,rcp60,2015,16,pr 50mm,Precipitation
MIROC-ESM,rcp60,2016,12,pr 50mm,Precipitation
MIROC-ESM,rcp60,2017,5,pr 50mm,Precipitation
MIROC-ESM,rcp60,2018,8,pr 50mm,Precipitation
MIROC-ESM,rcp60,2019,11,pr 50mm,Precipitation
MIROC-ESM,rcp60,2020,2,pr 50mm,Precipitation
MIROC-ESM,rcp60,2021,6,pr 50mm,Precipitation
MIROC-ESM,rcp60,2022,10,pr 50mm,Precipitation
MIROC-ESM,rcp60,2023,13,pr 50mm,Precipitation
MIROC-ESM,rcp60,2024,3,pr 50mm,Precipitation
MIROC-ESM,rcp60,2025,9,pr 50mm,Precipitation
MIROC-ESM,rcp60,2026,3,pr 50mm,Precipitation
MIROC-ESM,rcp60,2027,10,pr 50mm,Precipitation
MIROC-ESM,rcp60,2028,6,pr 50mm,Precipitation
MIROC-ESM,rcp60,2029,7,pr 50mm,Precipitation
MIROC-ESM,rcp60,2030,9,pr 50mm,Precipitation
MIROC-ESM,rcp60,2031,5,pr 50mm,Precipitation
MIROC-ESM,rcp60,2032,7,pr 50mm,Precipitation
MIROC-ESM,rcp60,2033,12,pr 50mm,Precipitation
MIROC-ESM,rcp60,2034,4,pr 50mm,Precipitation
MIROC-ESM,rcp60,2035,8,pr 50mm,Precipitation
MIROC-ESM,rcp60,2036,21,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2006,9,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2007,5,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2008,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2009,9,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2010,9,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2011,7,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2012,7,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2013,8,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2014,9,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2016,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2017,10,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2018,13,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2019,5,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2020,4,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2021,4,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2022,15,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2023,13,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2024,16,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2025,9,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2026,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2027,12,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2028,2,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2029,8,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2030,10,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2031,10,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2032,4,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2033,7,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2034,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2035,3,pr 50mm,Precipitation
MIROC-ESM-CHEM,rcp60,2036,8,pr 50mm,Precipitation
MIROC5,rcp60,2006,11,pr 50mm,Precipitation
MIROC5,rcp60,2007,5,pr 50mm,Precipitation
MIROC5,rcp60,2008,8,pr 50mm,Precipitation
MIROC5,rcp60,2009,12,pr 50mm,Precipitation
MIROC5,rcp60,2010,6,pr 50mm,Precipitation
MIROC5,rcp60,2011,7,pr 50mm,Precipitation
MIROC5,rcp60,2012,2,pr 50mm,Precipitation
MIROC5,rcp60,2013,7,pr 50mm,Precipitation
MIROC5,rcp60,2014,9,pr 50mm,Precipitation
MIROC5,rcp60,2015,10,pr 50mm,Precipitation
MIROC5,rcp60,2016,8,pr 50mm,Precipitation
MIROC5,rcp60,2017,9,pr 50mm,Precipitation
MIROC5,rcp60,2018,11,pr 50mm,Precipitation
MIROC5,rcp60,2019,4,pr 50mm,Precipitation
MIROC5,rcp60,2020,3,pr 50mm,Precipitation
MIROC5,rcp60,2021,6,pr 50mm,Precipitation
MIROC5,rcp60,2022,13,pr 50mm,Precipitation
MIROC5,rcp60,2023,3,pr 50mm,Precipitation
MIROC5,rcp60,2024,7,pr 50mm,Precipitation
MIROC5,rcp60,2025,6,pr 50mm,Precipitation
MIROC5,rcp60,2026,11,pr 50mm,Precipitation
MIROC5,rcp60,2027,12,pr 50mm,Precipitation
MIROC5,rcp60,2028,5,pr 50mm,Precipitation
MIROC5,rcp60,2029,9,pr 50mm,Precipitation
MIROC5,rcp60,2030,12,pr 50mm,Precipitation
MIROC5,rcp60,2031,4,pr 50mm,Precipitation
MIROC5,rcp60,2032,1,pr 50mm,Precipitation
MIROC5,rcp60,2033,9,pr 50mm,Precipitation
MIROC5,rcp60,2034,15,pr 50mm,Precipitation
MIROC5,rcp60,2035,14,pr 50mm,Precipitation
MIROC5,rcp60,2036,11,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2006,15,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2007,15,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2008,13,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2009,2,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2010,15,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2011,5,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2012,9,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2013,7,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2014,9,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2015,5,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2016,9,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2017,7,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2018,6,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2019,5,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2020,2,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2021,4,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2022,14,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2023,17,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2024,7,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2025,12,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2026,10,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2027,10,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2028,11,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2029,3,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2030,9,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2031,5,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2032,5,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2033,9,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2034,11,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2035,6,pr 50mm,Precipitation
MRI-CGCM3,rcp60,2036,12,pr 50mm,Precipitation
NorESM1-M,rcp60,2006,14,pr 50mm,Precipitation
NorESM1-M,rcp60,2007,10,pr 50mm,Precipitation
NorESM1-M,rcp60,2008,13,pr 50mm,Precipitation
NorESM1-M,rcp60,2009,5,pr 50mm,Precipitation
NorESM1-M,rcp60,2010,10,pr 50mm,Precipitation
NorESM1-M,rcp60,2011,6,pr 50mm,Precipitation
NorESM1-M,rcp60,2012,3,pr 50mm,Precipitation
NorESM1-M,rcp60,2013,8,pr 50mm,Precipitation
NorESM1-M,rcp60,2014,7,pr 50mm,Precipitation
NorESM1-M,rcp60,2015,4,pr 50mm,Precipitation
NorESM1-M,rcp60,2016,5,pr 50mm,Precipitation
NorESM1-M,rcp60,2017,8,pr 50mm,Precipitation
NorESM1-M,rcp60,2018,7,pr 50mm,Precipitation
NorESM1-M,rcp60,2019,11,pr 50mm,Precipitation
NorESM1-M,rcp60,2020,11,pr 50mm,Precipitation
NorESM1-M,rcp60,2021,2,pr 50mm,Precipitation
NorESM1-M,rcp60,2022,15,pr 50mm,Precipitation
NorESM1-M,rcp60,2023,13,pr 50mm,Precipitation
NorESM1-M,rcp60,2024,13,pr 50mm,Precipitation
NorESM1-M,rcp60,2025,4,pr 50mm,Precipitation
NorESM1-M,rcp60,2026,10,pr 50mm,Precipitation
NorESM1-M,rcp60,2027,7,pr 50mm,Precipitation
NorESM1-M,rcp60,2028,5,pr 50mm,Precipitation
NorESM1-M,rcp60,2029,6,pr 50mm,Precipitation
NorESM1-M,rcp60,2030,18,pr 50mm,Precipitation
NorESM1-M,rcp60,2031,1,pr 50mm,Precipitation
NorESM1-M,rcp60,2033,16,pr 50mm,Precipitation
NorESM1-M,rcp60,2034,3,pr 50mm,Precipitation
NorESM1-M,rcp60,2035,2,pr 50mm,Precipitation
NorESM1-M,rcp60,2036,5,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2006,5,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2007,7,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2008,7,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2009,6,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2010,8,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2011,9,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2012,8,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2013,5,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2014,9,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2015,14,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2016,8,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2017,11,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2018,14,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2019,10,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2020,13,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2021,13,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2022,6,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2023,8,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2024,8,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2025,11,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2026,6,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2027,7,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2028,6,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2029,12,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2030,9,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2031,11,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2032,3,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2033,6,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2034,15,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2035,9,pr 50mm,Precipitation
bcc-csm1-1,rcp60,2036,13,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2006,8,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2007,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2008,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2009,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2010,11,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2011,15,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2012,8,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2013,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2014,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2015,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2016,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2017,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2018,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2019,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2020,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2021,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2022,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2023,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2024,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2025,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2026,12,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2027,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2028,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2029,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2030,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2031,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2032,11,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2033,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2034,7,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2035,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp60,2036,4,pr 50mm,Precipitation
ACCESS1-0,rcp85,2006,7,pr 50mm,Precipitation
ACCESS1-0,rcp85,2007,3,pr 50mm,Precipitation
ACCESS1-0,rcp85,2008,10,pr 50mm,Precipitation
ACCESS1-0,rcp85,2009,12,pr 50mm,Precipitation
ACCESS1-0,rcp85,2010,8,pr 50mm,Precipitation
ACCESS1-0,rcp85,2011,9,pr 50mm,Precipitation
ACCESS1-0,rcp85,2012,10,pr 50mm,Precipitation
ACCESS1-0,rcp85,2013,6,pr 50mm,Precipitation
ACCESS1-0,rcp85,2014,9,pr 50mm,Precipitation
ACCESS1-0,rcp85,2015,8,pr 50mm,Precipitation
ACCESS1-0,rcp85,2016,9,pr 50mm,Precipitation
ACCESS1-0,rcp85,2017,6,pr 50mm,Precipitation
ACCESS1-0,rcp85,2018,9,pr 50mm,Precipitation
ACCESS1-0,rcp85,2019,10,pr 50mm,Precipitation
ACCESS1-0,rcp85,2020,3,pr 50mm,Precipitation
ACCESS1-0,rcp85,2021,9,pr 50mm,Precipitation
ACCESS1-0,rcp85,2022,6,pr 50mm,Precipitation
ACCESS1-0,rcp85,2023,8,pr 50mm,Precipitation
ACCESS1-0,rcp85,2024,6,pr 50mm,Precipitation
ACCESS1-0,rcp85,2025,4,pr 50mm,Precipitation
ACCESS1-0,rcp85,2026,5,pr 50mm,Precipitation
ACCESS1-0,rcp85,2027,6,pr 50mm,Precipitation
ACCESS1-0,rcp85,2028,4,pr 50mm,Precipitation
ACCESS1-0,rcp85,2029,11,pr 50mm,Precipitation
ACCESS1-0,rcp85,2030,4,pr 50mm,Precipitation
ACCESS1-0,rcp85,2031,8,pr 50mm,Precipitation
ACCESS1-0,rcp85,2032,9,pr 50mm,Precipitation
ACCESS1-0,rcp85,2033,6,pr 50mm,Precipitation
ACCESS1-0,rcp85,2034,9,pr 50mm,Precipitation
ACCESS1-0,rcp85,2035,8,pr 50mm,Precipitation
ACCESS1-0,rcp85,2036,11,pr 50mm,Precipitation
ACCESS1-3,rcp85,2006,12,pr 50mm,Precipitation
ACCESS1-3,rcp85,2007,7,pr 50mm,Precipitation
ACCESS1-3,rcp85,2008,9,pr 50mm,Precipitation
