model,scenario,year,count,interval_name,variable
GFDL-CM3,rcp26,2020,66,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2021,69,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2022,49,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2023,56,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2024,43,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2025,44,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2026,50,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2027,40,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2028,62,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2029,53,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2030,39,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2031,30,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2032,40,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2033,43,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2034,64,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2035,41,Tmax 26–29°C,tmax
GFDL-CM3,rcp26,2036,29,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2006,44,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2007,37,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2008,47,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2009,53,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2010,49,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2011,42,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2012,47,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2013,64,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2014,39,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2015,54,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2016,44,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2017,72,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2018,70,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2019,54,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2020,48,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2021,45,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2022,62,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2023,44,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2024,57,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2025,63,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2026,47,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2027,44,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2028,49,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2029,65,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2030,37,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2031,46,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2032,48,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2033,40,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2034,58,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2035,55,Tmax 26–29°C,tmax
GFDL-ESM2G,rcp26,2036,39,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2006,46,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2007,46,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2008,41,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2009,39,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2010,32,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2011,47,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2012,51,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2013,52,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2014,53,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2015,48,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2016,50,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2017,40,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2018,38,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2019,77,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2020,62,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2021,49,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2022,52,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2023,30,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2024,60,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2025,42,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2026,44,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2027,56,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2028,49,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2029,68,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2030,42,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2031,52,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2032,30,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2033,38,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2034,71,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2035,45,Tmax 26–29°C,tmax
IPSL-CM5A-LR,rcp26,2036,33,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2006,38,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2007,58,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2008,56,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2009,66,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2010,46,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2011,45,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2012,58,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2013,43,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2014,51,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2015,33,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2016,51,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2017,44,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2018,44,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2019,37,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2020,47,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2021,44,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2022,37,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2023,49,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2024,61,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2025,44,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2026,45,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2027,47,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2028,66,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2029,61,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2030,44,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2031,48,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2032,43,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2033,35,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2034,37,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2035,33,Tmax 26–29°C,tmax
IPSL-CM5A-MR,rcp26,2036,40,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2006,43,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2007,46,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2008,43,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2009,50,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2010,53,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2011,58,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2012,43,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2013,58,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2014,54,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2015,43,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2016,50,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2017,42,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2018,34,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2019,64,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2020,46,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2021,71,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2022,51,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2023,38,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2024,39,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2025,48,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2026,64,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2027,46,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2028,60,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2029,54,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2030,70,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2031,31,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2032,50,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2033,51,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2034,52,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2035,55,Tmax 26–29°C,tmax
MIROC-ESM,rcp26,2036,46,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2006,69,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2007,54,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2008,53,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2009,59,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2010,40,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2011,62,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2012,61,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2013,37,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2014,57,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2015,60,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2016,57,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2017,64,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2018,59,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2019,60,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2020,68,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2021,43,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2022,47,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2023,46,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2024,59,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2025,47,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2026,49,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2027,52,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2028,56,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2029,46,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2030,52,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2031,38,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2032,51,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2033,50,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2034,49,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2035,45,Tmax 26–29°C,tmax
MIROC-ESM-CHEM,rcp26,2036,37,Tmax 26–29°C,tmax
MIROC5,rcp26,2006,51,Tmax 26–29°C,tmax
MIROC5,rcp26,2007,43,Tmax 26–29°C,tmax
MIROC5,rcp26,2008,52,Tmax 26–29°C,tmax
MIROC5,rcp26,2009,47,Tmax 26–29°C,tmax
MIROC5,rcp26,2010,35,Tmax 26–29°C,tmax
MIROC5,rcp26,2011,55,Tmax 26–29°C,tmax
MIROC5,rcp26,2012,57,Tmax 26–29°C,tmax
MIROC5,rcp26,2013,85,Tmax 26–29°C,tmax
MIROC5,rcp26,2014,52,Tmax 26–29°C,tmax
MIROC5,rcp26,2015,67,Tmax 26–29°C,tmax
MIROC5,rcp26,2016,54,Tmax 26–29°C,tmax
MIROC5,rcp26,2017,55,Tmax 26–29°C,tmax
MIROC5,rcp26,2018,48,Tmax 26–29°C,tmax
MIROC5,rcp26,2019,66,Tmax 26–29°C,tmax
MIROC5,rcp26,2020,61,Tmax 26–29°C,tmax
MIROC5,rcp26,2021,47,Tmax 26–29°C,tmax
MIROC5,rcp26,2022,40,Tmax 26–29°C,tmax
MIROC5,rcp26,2023,37,Tmax 26–29°C,tmax
MIROC5,rcp26,2024,47,Tmax 26–29°C,tmax
MIROC5,rcp26,2025,44,Tmax 26–29°C,tmax
MIROC5,rcp26,2026,67,Tmax 26–29°C,tmax
MIROC5,rcp26,2027,62,Tmax 26–29°C,tmax
MIROC5,rcp26,2028,45,Tmax 26–29°C,tmax
MIROC5,rcp26,2029,57,Tmax 26–29°C,tmax
MIROC5,rcp26,2030,45,Tmax 26–29°C,tmax
MIROC5,rcp26,2031,46,Tmax 26–29°C,tmax
MIROC5,rcp26,2032,46,Tmax 26–29°C,tmax
MIROC5,rcp26,2033,49,Tmax 26–29°C,tmax
MIROC5,rcp26,2034,70,Tmax 26–29°C,tmax
MIROC5,rcp26,2035,41,Tmax 26–29°C,tmax
MIROC5,rcp26,2036,53,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2006,44,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2007,50,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2008,54,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2009,60,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2010,64,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2011,55,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2012,44,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2013,45,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2014,67,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2015,51,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2016,44,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2017,57,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2018,46,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2019,53,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2020,47,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2021,55,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2022,39,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2023,53,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2024,39,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2025,42,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2026,38,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2027,47,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2028,49,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2029,47,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2030,50,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2031,66,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2032,53,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2033,46,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2034,40,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2035,65,Tmax 26–29°C,tmax
MPI-ESM-LR,rcp26,2036,56,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2006,41,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2007,45,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2008,54,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2009,38,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2010,42,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2011,53,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2012,52,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2013,58,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2014,47,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2015,70,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2016,59,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2017,61,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2018,40,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2019,67,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2020,41,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2021,53,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2022,52,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2023,66,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2024,55,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2025,40,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2026,61,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2027,53,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2028,42,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2029,51,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2030,66,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2031,66,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2032,40,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2033,62,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2034,44,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2035,55,Tmax 26–29°C,tmax
MPI-ESM-MR,rcp26,2036,48,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2006,61,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2007,49,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2008,66,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2009,55,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2010,59,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2011,62,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2012,56,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2013,53,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2014,50,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2015,44,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2016,52,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2017,39,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2018,34,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2019,42,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2020,58,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2021,52,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2022,52,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2023,30,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2024,38,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2025,43,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2026,40,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2027,52,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2028,53,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2029,53,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2030,52,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2031,48,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2032,61,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2033,54,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2034,48,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2035,43,Tmax 26–29°C,tmax
MRI-CGCM3,rcp26,2036,54,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2006,51,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2007,55,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2008,48,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2009,67,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2010,57,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2011,36,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2012,56,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2013,49,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2014,35,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2015,44,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2016,35,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2017,56,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2018,55,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2019,41,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2020,59,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2021,48,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2022,48,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2023,47,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2024,66,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2025,46,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2026,38,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2027,42,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2028,40,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2029,50,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2030,54,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2031,48,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2032,47,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2033,35,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2034,65,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2035,51,Tmax 26–29°C,tmax
NorESM1-M,rcp26,2036,37,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2006,57,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2007,79,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2008,58,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2009,36,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2010,43,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2011,65,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2012,63,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2013,66,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2014,62,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2015,41,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2016,50,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2017,73,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2018,45,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2019,57,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2020,46,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2021,72,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2022,39,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2023,57,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2024,60,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2025,45,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2026,47,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2027,53,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2028,36,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2029,70,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2030,68,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2031,54,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2032,47,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2033,63,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2034,42,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2035,58,Tmax 26–29°C,tmax
bcc-csm1-1,rcp26,2036,59,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2006,66,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2007,72,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2008,50,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2009,50,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2010,58,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2011,52,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2012,44,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2013,38,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2014,38,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2015,63,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2016,45,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2017,49,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2018,82,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2019,55,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2020,53,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2021,48,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2022,54,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2023,48,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2024,70,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2025,58,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2026,36,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2027,40,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2028,39,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2029,61,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2030,47,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2031,66,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2032,68,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2033,42,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2034,35,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2035,53,Tmax 26–29°C,tmax
bcc-csm1-1-m,rcp26,2036,42,Tmax 26–29°C,tmax
ACCESS1-0,rcp45,2006,46,Tmax 26–29°C,tmax
ACCESS1-0,rcp45,2007,54,Tmax 26–29°C,tmax
ACCESS1-0,rcp45,2008,44,Tmax 26–29°C,tmax
ACCESS1-0,rcp45,2009,44,Tmax 26–29°C,tmax
